Disaster,Location,District,Month,Day,Rainfall(mm),Landslide
Landslide,Kaduwela,Colombo,10,8,449.6,1
Landslide,Maharagama,Colombo,5,18,727.8,0
Landslide,Thimbirigasyaya,Colombo,11,29,525.8,0
Landslide,Seethawaka,Colombo,10,30,140.3,1
Landslide,Pahala Hanwella,Colombo,11,20,310.0,1
Landslide,Embuldeniya,Colombo,5,2,727.8,0
Landslide,Uduwana,Colombo,8,21,114.0,0
Landslide,Hanwella,Colombo,11,20,310.0,1
Landslide,Panagoda Town,Colombo,5,7,382.0,0
Landslide,Panagoda Town,Colombo,5,6,382.0,1
Landslide,Uduwana,Colombo,8,16,114.0,1
Landslide,Kaduwela,Colombo,10,23,449.6,0
Landslide,Homagama,Colombo,8,16,114.0,1
Landslide,Homagama,Colombo,6,5,186.0,1
Landslide,Thimbirigasyaya,Colombo,5,21,382.0,0
Landslide,Maharagama,Colombo,5,21,727.8,1
Landslide,Thimbirigasyaya,Colombo,11,15,525.8,1
Landslide,Moratuwa,Colombo,10,30,140.3,1
Landslide,Pahala Hanwella,Colombo,11,7,310.0,0
Landslide,Homagama,Colombo,8,18,114.0,0
Landslide,Wellawatta,Colombo,4,27,253.0,0
Landslide,Kadalana,Colombo,4,9,253.0,0
Landslide,Mattakkuliya,Colombo,3,5,130.0,1
Landslide,Ganegoda,Galle,2,12,59.0,0
Landslide,Baddegama,Galle,5,1,291.0,0
Landslide,Uluvitike,Galle,5,17,291.0,0
Landslide,Imaduwa,Galle,9,24,474.1,0
Landslide,Imaduwa,Galle,9,12,474.1,0
Landslide,Bopepoddala,Galle,5,31,291.0,1
Landslide,Thawalama,Galle,6,20,258.0,0
Landslide,Akulahena,Galle,4,28,161.0,0
Landslide,Niyagama,Galle,10,6,279.0,0
Landslide,Bopepoddala,Galle,5,20,291.0,0
Landslide,Habaraduwa,Galle,9,4,474.1,0
Landslide,Pitiwala South,Galle,10,24,279.0,0
Landslide,Akulahena,Galle,10,30,279.0,0
Landslide,Nakiyadeniya,Galle,4,27,161.0,0
Landslide,Thawalama,Galle,10,21,279.0,0
Landslide,Keppitiyagoda South,Galle,5,2,291.0,0
Landslide,Nagoda,Galle,9,4,246.0,0
Landslide,Dammala,Galle,6,19,258.0,0
Landslide,Baddegama Town,Galle,8,26,218.0,0
Landslide,Amunukotuwa,Galle,10,17,279.0,0
Landslide,Akulahena,Galle,3,4,78.0,0
Landslide,Godahena,Galle,4,20,161.0,0
Landslide,Mattaka,Galle,7,7,226.0,0
Landslide,Pitigala,Galle,11,14,260.0,0
Landslide,Ganegoda,Galle,2,5,59.0,1
Landslide,Baddegama,Galle,10,3,279.0,1
Landslide,Benthota,Galle,5,17,795.0,1
Landslide,Baddegama,Galle,5,18,795.0,1
Landslide,Bopepoddala,Galle,5,22,795.0,1
Landslide,Nagoda,Galle,5,3,291.0,1
Landslide,Nagoda,Galle,9,26,474.1,0
Landslide,Mapalagama,Galle,3,3,78.0,0
Landslide,Akmeemana,Galle,9,9,474.1,0
Landslide,Godamuna South,Galle,9,4,246.0,0
Landslide,Mabotuwana,Galle,3,10,78.0,1
Landslide,Thawalama,Galle,5,1,167.3,0
Landslide,Elpitiya,Galle,9,24,288.0,1
Landslide,Seenigama,Galle,7,23,226.0,0
Landslide,Manampitiya,Galle,10,17,279.0,0
Landslide,Kirindalahena,Galle,3,24,78.0,0
Landslide,Dammala,Galle,10,3,279.0,0
Landslide,Yatalamatta,Galle,3,4,78.0,0
Landslide,Akmeemana,Galle,5,8,291.0,0
Landslide,Hangaranwala,Galle,9,14,246.0,0
Landslide,Galle Four Gravets,Galle,8,18,445.0,1
Landslide,Bopepoddala,Galle,11,14,260.0,0
Landslide,Yakkalamulla,Galle,10,3,279.0,0
Landslide,Weliwatta,Galle,8,18,445.0,1
Landslide,Pilagoda,Galle,3,3,78.0,0
Landslide,Elpitiya,Galle,9,8,288.0,0
Landslide,Yakkalamulla,Galle,9,27,474.1,1
Landslide,Imaduwa,Galle,9,27,474.1,1
Landslide,Imaduwa,Galle,9,28,474.1,1
Landslide,Habaraduwa,Galle,9,28,474.1,1
Landslide,Akmeemana,Galle,9,28,474.1,1
Landslide,Ambalangoda,Galle,9,28,474.1,1
Landslide,Nagoda,Galle,9,29,474.1,1
Landslide,Thawalama,Galle,6,18,258.0,0
Landslide,Yakkalamulla,Galle,9,4,474.1,0
Landslide,Nagoda,Galle,9,28,230.1,1
Landslide,Hapugala,Galle,5,31,291.0,1
Landslide,Baddegama,Galle,10,5,279.0,0
Landslide,Hipanwatta,Galle,5,17,795.0,1
Landslide,Ganegama South,Galle,5,18,795.0,1
Landslide,Uluvitike,Galle,5,22,795.0,1
Landslide,Uluvitike,Galle,5,11,291.0,1
Landslide,Benthota,Galle,5,18,795.0,0
Landslide,Baddegama,Galle,5,27,795.0,0
Landslide,Bopepoddala,Galle,5,16,795.0,0
Landslide,Dammala,Galle,10,20,279.0,1
Landslide,Pilagoda,Galle,3,5,78.0,1
Landslide,Manampitiya,Galle,10,20,279.0,1
Landslide,Pinikahana,Galle,9,24,288.0,1
Landslide,Thawalama,Galle,5,27,167.3,1
Landslide,Seenigama,Galle,7,15,226.0,1
Landslide,Weerahatha North,Galle,5,27,167.3,1
Landslide,Hangaranwala,Galle,9,30,246.0,1
Landslide,Kirindalahena,Galle,3,5,78.0,1
Landslide,Yatalamatta,Galle,3,5,78.0,1
Landslide,Hikkaduwa,Galle,7,24,226.0,0
Landslide,Galle Four Gravets,Galle,8,8,445.0,0
Landslide,Thawalama,Galle,6,22,258.0,1
Landslide,Weliwatta,Galle,8,25,218.0,0
Landslide,Ambalangoda,Galle,9,9,474.1,0
Landslide,Godamuna South,Galle,9,19,246.0,1
Landslide,Elpitiya,Galle,10,10,279.0,0
Landslide,Niyagama,Galle,9,19,246.0,1
Landslide,Akmeemana,Galle,5,2,291.0,1
Landslide,Elpitiya,Galle,10,17,279.0,1
Landslide,Yakkalamulla,Galle,10,17,279.0,1
Landslide,Nakiyadeniya,Galle,4,10,161.0,1
Landslide,Baddegama,Galle,8,13,218.0,1
Landslide,Nagoda,Galle,5,25,291.0,0
Landslide,Akmeemana,Galle,10,31,279.0,1
Landslide,Uluvitike,Galle,5,5,795.0,0
Landslide,Ganegama South,Galle,5,1,795.0,0
Landslide,Hipanwatta,Galle,5,24,795.0,0
Landslide,Akulahena,Galle,4,10,161.0,1
Landslide,Bopepoddala,Galle,11,5,260.0,1
Landslide,Godahena,Galle,4,10,161.0,1
Landslide,Thawalama,Galle,11,25,260.0,0
Landslide,Niyagama,Galle,9,22,246.0,0
Landslide,Nagoda,Galle,9,3,230.1,0
Landslide,Dammala,Galle,6,11,258.0,1
Landslide,Thawalama,Galle,11,6,260.0,1
Landslide,Yakkalamulla,Galle,7,3,226.0,1
Landslide,Niyagama,Galle,12,7,155.0,1
Landslide,Galle Four Gravets,Galle,8,29,218.0,0
Landslide,Niyagama,Galle,12,30,155.0,0
Landslide,Niyagama,Galle,11,16,260.0,1
Landslide,Akulahena,Galle,10,17,279.0,1
Landslide,Mabotuwana,Galle,3,15,78.0,0
Landslide,Baddegama Town,Galle,8,13,218.0,1
Landslide,Yakkalamulla,Galle,10,19,279.0,0
Landslide,Weliwatta,Galle,8,28,218.0,1
Landslide,Niyagama,Galle,10,20,279.0,1
Landslide,Yakkalamulla,Galle,10,4,279.0,1
Landslide,Baddegama,Galle,5,3,291.0,1
Landslide,Hikkaduwa,Galle,7,15,226.0,1
Landslide,Mapalagama,Galle,3,5,78.0,1
Landslide,Weliwatta,Galle,8,23,445.0,0
Landslide,Thawalama,Galle,10,20,279.0,1
Landslide,Galle Four Gravets,Galle,8,28,218.0,1
Landslide,Nagoda,Galle,9,30,246.0,1
Landslide,Mattaka,Galle,7,12,226.0,1
Landslide,Hapugala,Galle,5,8,291.0,0
Landslide,Baddegama,Galle,8,12,218.0,0
Landslide,Pinikahana,Galle,9,4,288.0,0
Landslide,Akmeemana,Galle,10,21,279.0,0
Landslide,Pitiwala South,Galle,10,17,279.0,1
Landslide,Yakkalamulla,Galle,7,13,226.0,0
Landslide,Pitigala,Galle,11,16,260.0,1
Landslide,Akulahena,Galle,3,7,78.0,1
Landslide,Nagoda,Galle,5,18,291.0,1
Landslide,Niyagama,Galle,11,10,260.0,0
Landslide,Keppitiyagoda South,Galle,5,18,291.0,1
Landslide,Amunukotuwa,Galle,10,31,279.0,1
Landslide,Weerahatha North,Galle,5,1,167.3,0
Landslide,Nagoda,Galle,5,27,291.0,0
Landslide,Mahara,Gampaha,2,19,36.0,1
Landslide,Kelaniya,Gampaha,5,4,204.0,1
Landslide,Pinnameda,Gampaha,9,25,153.0,0
Landslide,Kelaniya,Gampaha,5,19,204.0,0
Landslide,Gongitota,Gampaha,5,30,204.0,0
Landslide,Eriyawetiya,Gampaha,10,5,224.0,1
Landslide,Kelaniya,Gampaha,6,18,231.0,0
Landslide,Mahara,Gampaha,10,23,224.0,1
Landslide,Maeliya,Gampaha,5,28,204.0,0
Landslide,Kelaniya,Gampaha,6,27,231.0,0
Landslide,Jaela,Gampaha,5,6,204.0,0
Landslide,Nagaha Mula Udana Road,Gampaha,4,5,112.0,1
Landslide,Kelaniya,Gampaha,5,10,204.0,1
Landslide,Nagaha Mula Udana Road,Gampaha,4,26,112.0,0
Landslide,Eriyawetiya,Gampaha,10,17,224.0,0
Landslide,Pinnameda,Gampaha,9,23,153.0,1
Landslide,Kelaniya,Gampaha,5,18,204.0,0
Landslide,Mirigama,Gampaha,9,22,153.0,0
Landslide,Mahara,Gampaha,5,5,204.0,1
Landslide,Mahara,Gampaha,2,17,36.0,0
Landslide,Gongitota,Gampaha,2,19,36.0,1
Landslide,Jaela,Gampaha,5,5,204.0,1
Landslide,Mahara,Gampaha,10,13,224.0,0
Landslide,Mahara,Gampaha,9,23,153.0,1
Landslide,Mirigama,Gampaha,9,13,153.0,1
Landslide,Maeliya,Gampaha,5,5,204.0,1
Landslide,Mahara,Gampaha,9,24,153.0,0
Landslide,Gongitota,Gampaha,2,16,36.0,0
Landslide,Kelaniya,Gampaha,6,28,231.0,0
Landslide,Gongitota,Gampaha,5,5,204.0,1
Landslide,Kelaniya,Gampaha,6,17,231.0,1
Landslide,Mahara,Gampaha,5,2,204.0,0
Landslide,Dehigahahena,Hambantota,4,11,118.0,1
Landslide,Welandagoda,Hambantota,3,11,67.0,1
Landslide,Kirama,Hambantota,3,22,67.0,0
Landslide,Kirama,Hambantota,3,30,67.0,0
Landslide,Welandagoda,Hambantota,4,11,118.0,1
Landslide,Katuwana,Hambantota,5,20,130.6,1
Landslide,Weeraketiya,Hambantota,5,18,114.0,1
Landslide,Weeraketiya,Hambantota,5,17,114.0,1
Landslide,Beralihela,Hambantota,5,20,114.0,0
Landslide,Katuwana,Hambantota,11,6,237.0,0
Landslide,Katuwana,Hambantota,5,17,114.0,1
Landslide,Katuwana,Hambantota,11,25,237.0,0
Landslide,Kirama,Hambantota,3,28,67.0,0
Landslide,Walasmulla,Hambantota,5,5,114.0,0
Landslide,Kapugampotha,Hambantota,5,30,114.0,0
Landslide,Walasmulla,Hambantota,5,12,114.0,0
Landslide,Weeraketiya,Hambantota,5,16,114.0,1
Landslide,Udawelmulla,Hambantota,5,20,114.0,0
Landslide,Medakanda,Hambantota,5,17,114.0,1
Landslide,Dehigahahena,Hambantota,4,21,118.0,0
Landslide,Lunugamvehera,Hambantota,8,5,64.0,1
Landslide,Katuwana,Hambantota,5,27,114.0,0
Landslide,Middeniya,Hambantota,11,16,237.0,1
Landslide,Dangalla Kanda,Hambantota,4,12,118.0,0
Landslide,Udawelmulla,Hambantota,5,17,114.0,1
Landslide,Bengamukanda,Hambantota,5,17,114.0,1
Landslide,Hingurakanda,Hambantota,5,17,114.0,1
Landslide,Dehigahahena,Hambantota,4,10,118.0,0
Landslide,Karavilakanda,Hambantota,5,17,114.0,1
Landslide,Katuwana,Hambantota,1,11,68.0,1
Landslide,Katuwana,Hambantota,10,4,155.0,1
Landslide,Medakanda,Hambantota,12,22,157.0,0
Landslide,Karavilakanda,Hambantota,5,16,114.0,0
Landslide,Hingurakanda,Hambantota,5,4,114.0,0
Landslide,Welandagoda,Hambantota,4,25,118.0,0
Landslide,Rammala,Hambantota,4,29,118.0,0
Landslide,Welandagoda,Hambantota,3,27,67.0,0
Landslide,Bengamukanda,Hambantota,5,18,114.0,0
Landslide,Medakanda,Hambantota,5,21,114.0,0
Landslide,Okewela,Hambantota,5,8,114.0,1
Landslide,Raluwa,Hambantota,11,20,237.0,0
Landslide,Kirama,Hambantota,3,13,67.0,0
Landslide,Katuwana,Hambantota,12,12,157.0,1
Landslide,Katuwana,Hambantota,12,18,157.0,0
Landslide,Dehigahahena,Hambantota,4,11,118.0,1
Landslide,Walasmulla,Hambantota,11,4,237.0,1
Landslide,Weeraketiya,Hambantota,11,3,237.0,0
Landslide,Weeraketiya,Hambantota,2,23,37.2,0
Landslide,Weeraketiya,Hambantota,11,11,237.0,1
Landslide,Katuwana,Hambantota,11,5,237.0,0
Landslide,Dangalla Kanda,Hambantota,4,18,118.0,0
Landslide,Pallewawwa,Hambantota,8,5,64.0,1
Landslide,Katuwana,Hambantota,1,5,68.0,0
Landslide,Weeraketiya,Hambantota,2,13,37.2,1
Landslide,Keselwatta,Hambantota,4,10,118.0,1
Landslide,Middeniya,Hambantota,11,15,237.0,0
Landslide,Katuwana,Hambantota,2,4,47.0,1
Landslide,Dangalla Kanda,Hambantota,4,2,118.0,1
Landslide,Dangalla Kanda,Hambantota,4,11,118.0,1
Landslide,Walasmulla,Hambantota,5,16,114.0,1
Landslide,Katuwana,Hambantota,11,4,237.0,1
Landslide,Kapugampotha,Hambantota,5,17,114.0,1
Landslide,Katuwana,Hambantota,11,3,237.0,1
Landslide,Medakanda,Hambantota,11,1,237.0,1
Landslide,Katuwana,Hambantota,2,24,47.0,0
Landslide,Okewela,Hambantota,5,9,114.0,0
Landslide,Katuwana,Hambantota,5,4,130.6,0
Landslide,Keselwatta,Hambantota,12,12,157.0,1
Landslide,Katuwana,Hambantota,10,29,155.0,0
Landslide,Walasmulla,Hambantota,3,29,67.0,1
Landslide,Keselwatta,Hambantota,4,23,118.0,0
Landslide,Medakanda,Hambantota,12,12,157.0,1
Landslide,Beralihela,Hambantota,5,8,114.0,1
Landslide,Weeraketiya,Hambantota,5,16,114.0,0
Landslide,Weeraketiya,Hambantota,5,27,114.0,0
Landslide,Weeraketiya,Hambantota,5,12,114.0,0
Landslide,Walasmulla,Hambantota,3,4,67.0,0
Landslide,Lunugamvehera,Hambantota,8,19,64.0,0
Landslide,Rammala,Hambantota,4,11,118.0,1
Landslide,Raluwa,Hambantota,11,11,237.0,1
Landslide,Kirama,Hambantota,3,29,67.0,1
Landslide,Walasmulla,Hambantota,5,18,114.0,1
Landslide,Pallewawwa,Hambantota,8,4,64.0,0
Landslide,Dangalla Kanda,Hambantota,5,20,114.0,0
Landslide,Medakanda,Hambantota,11,27,237.0,0
Landslide,Keselwatta,Hambantota,12,11,157.0,0
Landslide,Katuwana,Hambantota,11,16,237.0,1
Landslide,Walasmulla,Hambantota,11,19,237.0,0
Landslide,Dangalla Kanda,Hambantota,5,17,114.0,1
Landslide,Walallavita,Kaluthara,5,1,157.5,0
Landslide,Hettiyakanda,Kaluthara,11,15,218.4,0
Landslide,Mathugama,Kaluthara,5,23,157.5,0
Landslide,Walallavita,Kaluthara,12,6,119.4,0
Landslide,Baduraliya,Kaluthara,5,13,157.5,0
Landslide,Midellahena,Kaluthara,4,6,137.2,0
Landslide,Kuda Heenatiyangala,Kaluthara,10,4,203.2,0
Landslide,Nagoda South,Kaluthara,10,25,203.2,0
Landslide,Panadandukanda,Kaluthara,3,5,68.6,1
Landslide,Palindanuwara,Kaluthara,5,14,157.5,0
Landslide,Kalutara,Kaluthara,10,20,203.2,0
Landslide,Neboda West,Kaluthara,10,28,203.2,1
Landslide,Kamburawala,Kaluthara,3,5,68.6,1
Landslide,Mathugama,Kaluthara,5,27,157.5,0
Landslide,Wagawatta,Kaluthara,5,23,157.5,0
Landslide,Mahagama,Kaluthara,5,5,157.5,0
Landslide,Paregama South,Kaluthara,4,11,137.2,0
Landslide,Ingiriya,Kaluthara,4,27,137.2,1
Landslide,Beruwala,Kaluthara,3,15,68.6,0
Landslide,Maggona,Kaluthara,10,23,203.2,1
Landslide,Rathmalgoda East,Kaluthara,4,27,137.2,1
Landslide,Pareigama South,Kaluthara,4,18,137.2,0
Landslide,Delgoda,Kaluthara,3,12,68.6,0
Landslide,Gurudola,Kaluthara,10,11,203.2,1
Landslide,Neboda West,Kaluthara,10,27,203.2,0
Landslide,Neboda West,Kaluthara,10,2,203.2,0
Landslide,Palindanuwara,Kaluthara,5,11,157.5,0
Landslide,Godella Gedara Watta,Kaluthara,10,29,203.2,1
Landslide,Walallavita,Kaluthara,5,15,157.5,0
Landslide,Walallavita,Kaluthara,5,19,157.5,0
Landslide,Deeyakaduwa East,Kaluthara,4,29,137.2,0
Landslide,Mahagama,Kaluthara,1,4,58.4,0
Landslide,Bulathsinhala,Kaluthara,5,21,157.5,0
Landslide,Morapitiya Diganna,Kaluthara,1,27,58.4,0
Landslide,Dodangoda,Kaluthara,10,10,203.2,0
Landslide,Weyangalla,Kaluthara,5,17,157.5,0
Landslide,Mathugama,Kaluthara,11,10,218.4,1
Landslide,Pelawatta,Kaluthara,4,28,137.2,0
Landslide,Yatadola,Kaluthara,3,11,68.6,0
Landslide,Ingiriya,Kaluthara,5,19,157.5,0
Landslide,Niyathapalawa,Kaluthara,3,4,68.6,0
Landslide,Millaniya,Kaluthara,6,22,106.7,0
Landslide,Mathugama,Kaluthara,4,11,137.2,0
Landslide,Bulathsinhala,Kaluthara,6,8,106.7,0
Landslide,Mathugama,Kaluthara,5,6,157.5,1
Landslide,Walallavita,Kaluthara,4,19,137.2,0
Landslide,Dombagalla Kanda,Kaluthara,5,5,157.5,1
Landslide,Pareigama South,Kaluthara,5,30,157.5,0
Landslide,Pareigama North,Kaluthara,5,21,157.5,0
Landslide,Millaniya,Kaluthara,5,27,157.5,1
Landslide,Katadola,Kaluthara,3,26,68.6,0
Landslide,Palindanuwara,Kaluthara,12,3,119.4,1
Landslide,Iddagoda West,Kaluthara,3,17,68.6,0
Landslide,Beruwala,Kaluthara,3,21,68.6,1
Landslide,Bulathsinhala,Kaluthara,5,29,157.5,0
Landslide,Palindanuwara,Kaluthara,12,14,119.4,0
Landslide,Niyathapalawa,Kaluthara,3,19,68.6,0
Landslide,Kumbagalla,Kaluthara,3,5,68.6,1
Landslide,Maradana,Kaluthara,11,4,218.4,1
Landslide,Walallavita,Kaluthara,5,20,157.5,0
Landslide,Bellana,Kaluthara,3,5,68.6,1
Landslide,Gorokgoda,Kaluthara,3,5,68.6,1
Landslide,Dapiligoda,Kaluthara,3,5,68.6,1
Landslide,Pinnagoda,Kaluthara,3,5,68.6,1
Landslide,Horana,Kaluthara,11,13,218.4,0
Landslide,Girikola,Kaluthara,3,5,68.6,1
Landslide,Pillahena,Kaluthara,3,5,68.6,1
Landslide,Kuruppumulla,Kaluthara,4,1,137.2,1
Landslide,Delgoda,Kaluthara,3,6,68.6,1
Landslide,Beruwala,Kaluthara,10,23,203.2,1
Landslide,Pareigama South,Kaluthara,4,20,137.2,1
Landslide,Deeyakaduwa East,Kaluthara,4,6,137.2,1
Landslide,Paregama South,Kaluthara,4,20,137.2,1
Landslide,Thennahena,Kaluthara,10,20,203.2,1
Landslide,Mahagama,Kaluthara,5,18,157.5,1
Landslide,Wagawatta,Kaluthara,5,18,157.5,1
Landslide,Palindanuwara,Kaluthara,5,5,157.5,1
Landslide,Kudaligama,Kaluthara,3,5,68.6,1
Landslide,Pinnagoda,Kaluthara,3,6,68.6,0
Landslide,Bulathsinhala,Kaluthara,10,20,203.2,1
Landslide,Panadura,Kaluthara,1,12,58.4,0
Landslide,Walallavita,Kaluthara,5,3,157.5,1
Landslide,Kalutara,Kaluthara,10,18,203.2,0
Landslide,Mathugama,Kaluthara,9,25,111.8,0
Landslide,Walakada,Kaluthara,3,12,68.6,1
Landslide,Kosgulana,Kaluthara,3,12,68.6,1
Landslide,Bulathsinhala,Kaluthara,5,14,157.5,0
Landslide,Palindanuwara,Kaluthara,6,3,106.7,0
Landslide,Palindanuwara,Kaluthara,5,30,157.5,1
Landslide,Horana,Kaluthara,5,4,157.5,1
Landslide,Agalawatta,Kaluthara,8,25,68.6,0
Landslide,Kamburawala,Kaluthara,3,12,68.6,1
Landslide,Walallavita,Kaluthara,5,16,157.5,0
Landslide,Rathmalgoda East,Kaluthara,4,3,137.2,0
Landslide,Makeliya Kithukanuwa Hena Kanda,Kaluthara,5,15,157.5,1
Landslide,Palindanuwara,Kaluthara,10,26,203.2,0
Landslide,Morapitiya Diganna,Kaluthara,1,6,58.4,1
Landslide,Palindanuwara,Kaluthara,5,3,157.5,1
Landslide,Gungamuwa,Kaluthara,5,13,157.5,0
Landslide,Thennahena,Kaluthara,10,3,203.2,0
Landslide,Mathugama,Kaluthara,9,30,111.8,1
Landslide,Walallavita,Kaluthara,12,5,119.4,1
Landslide,Mahagama,Kaluthara,1,5,58.4,1
Landslide,Palindanuwara,Kaluthara,5,28,157.5,0
Landslide,Millaniya,Kaluthara,5,5,157.5,0
Landslide,Horana East,Kaluthara,11,21,218.4,1
Landslide,Uthumgama,Kaluthara,5,12,157.5,1
Landslide,Gurudola,Kaluthara,10,15,203.2,0
Landslide,Millaniya,Kaluthara,6,3,106.7,1
Landslide,Bulathsinhala,Kaluthara,5,5,157.5,1
Landslide,Mathugama,Kaluthara,4,20,137.2,1
Landslide,Beruwala,Kaluthara,10,1,203.2,0
Landslide,Walallavita,Kaluthara,5,4,157.5,1
Landslide,Hettiyakanda,Kaluthara,11,4,218.4,1
Landslide,Kuda Heenatiyangala,Kaluthara,10,26,203.2,1
Landslide,Ingiriya,Kaluthara,4,12,137.2,0
Landslide,Yatadola,Kaluthara,3,5,68.6,1
Landslide,Niyathapalawa,Kaluthara,3,5,68.6,1
Landslide,Sandasirigama,Kaluthara,6,5,106.7,1
Landslide,Pareigama South,Kaluthara,5,5,157.5,1
Landslide,Pareigama North,Kaluthara,5,5,157.5,1
Landslide,Katadola,Kaluthara,3,5,68.6,1
Landslide,Iddagoda West,Kaluthara,3,5,68.6,1
Landslide,Walallavita,Kaluthara,5,5,157.5,1
Landslide,Bopitiya,Kaluthara,6,5,106.7,1
Landslide,Mathugama,Kaluthara,5,3,157.5,1
Landslide,Dodangoda,Kaluthara,10,28,203.2,1
Landslide,Bulathsinhala,Kaluthara,10,12,203.2,0
Landslide,Kalutara,Kaluthara,10,26,203.2,1
Landslide,Beruwala,Kaluthara,4,11,137.2,1
Landslide,Kosgulana,Kaluthara,10,27,203.2,0
Landslide,Agalawatta,Kaluthara,8,13,68.6,1
Landslide,Gurudola,Kaluthara,6,7,106.7,0
Landslide,Gurudola,Kaluthara,9,1,111.8,0
Landslide,Uthumgama,Kaluthara,5,20,157.5,0
Landslide,Horana East,Kaluthara,11,9,218.4,0
Landslide,Makeliya Kithukanuwa Hena Kanda,Kaluthara,5,27,157.5,0
Landslide,Kamburawala,Kaluthara,3,30,68.6,0
Landslide,Agalawatta,Kaluthara,5,3,157.5,1
Landslide,Pelawatta,Kaluthara,4,5,137.2,1
Landslide,Weyangalla,Kaluthara,5,5,157.5,1
Landslide,Walallavita,Kaluthara,4,29,137.2,1
Landslide,Pelawatta Neluwa Road,Kaluthara,4,2,137.2,0
Landslide,Bulathsinhala,Kaluthara,6,4,106.7,1
Landslide,Agalawatta,Kaluthara,5,26,157.5,0
Landslide,Bulathsinhala,Kaluthara,5,18,157.5,1
Landslide,Beruwala,Kaluthara,4,7,137.2,0
Landslide,Gurudola,Kaluthara,6,5,106.7,1
Landslide,Walakada,Kaluthara,3,15,68.6,0
Landslide,Walallavita,Kaluthara,4,20,137.2,1
Landslide,Baduraliya,Kaluthara,5,30,157.5,1
Landslide,Beruwala,Kaluthara,4,24,137.2,0
Landslide,Palindanuwara,Kaluthara,10,31,203.2,1
Landslide,Nagoda South,Kaluthara,10,21,203.2,1
Landslide,Kamburawala,Kaluthara,3,13,68.6,0
Landslide,Palindanuwara,Kaluthara,5,2,157.5,0
Landslide,Horana,Kaluthara,5,6,157.5,0
Landslide,Panadandukanda,Kaluthara,3,13,68.6,0
Landslide,Palindanuwara,Kaluthara,6,1,106.7,1
Landslide,Bulathsinhala,Kaluthara,5,1,157.5,1
Landslide,Panadura,Kaluthara,1,4,58.4,1
Landslide,Maggona,Kaluthara,10,29,203.2,0
Landslide,Kumbagalla,Kaluthara,3,16,68.6,0
Landslide,Bellana,Kaluthara,3,23,68.6,0
Landslide,Kalutara,Kaluthara,10,21,203.2,1
Landslide,Gorokgoda,Kaluthara,3,1,68.6,0
Landslide,Kosgulana,Kaluthara,10,31,203.2,1
Landslide,Beruwala,Kaluthara,10,29,203.2,1
Landslide,Dapiligoda,Kaluthara,3,3,68.6,0
Landslide,Mathugama,Kaluthara,11,17,218.4,0
Landslide,Beruwala,Kaluthara,10,6,203.2,0
Landslide,Gungamuwa,Kaluthara,5,27,157.5,1
Landslide,Girikola,Kaluthara,3,30,68.6,0
Landslide,Kudaligama,Kaluthara,3,20,68.6,0
Landslide,Pillahena,Kaluthara,3,27,68.6,0
Landslide,Sandasirigama,Kaluthara,6,12,106.7,0
Landslide,Bopitiya,Kaluthara,6,23,106.7,0
Landslide,Kosgulana,Kaluthara,3,27,68.6,0
Landslide,Kotapitiya,Kaluthara,11,22,218.4,0
Landslide,Gurudola,Kaluthara,9,30,111.8,1
Landslide,Hettiyakanda,Kaluthara,3,21,68.6,1
Landslide,Kalutara,Kaluthara,11,17,218.4,1
Landslide,Beruwala,Kaluthara,11,17,218.4,1
Landslide,Alwiswatta,Kaluthara,11,1,218.4,0
Landslide,Beruwala,Kaluthara,11,19,218.4,0
Landslide,Kuruppumulla,Kaluthara,4,6,137.2,0
Landslide,Kalutara,Kaluthara,11,1,218.4,0
Landslide,Hettiyakanda,Kaluthara,3,14,68.6,0
Landslide,Palindanuwara,Kaluthara,5,15,157.5,1
Landslide,Pelawatta Neluwa Road,Kaluthara,4,29,137.2,1
Landslide,Dombagalla Kanda,Kaluthara,5,12,157.5,0
Landslide,Horana,Kaluthara,11,21,218.4,1
Landslide,Godella Gedara Watta,Kaluthara,10,26,203.2,0
Landslide,Ingiriya,Kaluthara,5,18,157.5,1
Landslide,Walallavita,Kaluthara,5,20,157.5,1
Landslide,Maradana,Kaluthara,11,14,218.4,0
Landslide,Midellahena,Kaluthara,4,5,137.2,1
Landslide,Kotapitiya,Kaluthara,11,17,218.4,1
Landslide,Kotapitiya,Kaluthara,11,7,218.4,0
Landslide,Alwiswatta,Kaluthara,11,17,218.4,1
Landslide,Walallavita,Kaluthara,4,11,137.2,0
Landslide,Akurana,Kandy,11,10,373.6,0
Landslide,Akurana,Kandy,4,22,351.5,0
Landslide,Akurana,Kandy,10,9,469.2,0
Landslide,Akurana,Kandy,6,1,112.0,0
Landslide,Medadumbara,Kandy,11,1,373.6,0
Landslide,Medadumbara,Kandy,11,24,373.6,0
Landslide,Akurana,Kandy,11,20,373.6,0
Landslide,Akurana,Kandy,5,11,302.6,0
Landslide,Udapalatha,Kandy,7,17,286.0,0
Landslide,Akurana,Kandy,5,20,302.6,0
Landslide,Akurana,Kandy,4,26,351.5,0
Landslide,Akurana,Kandy,11,4,373.6,0
Landslide,Kandy Four Gravets Gangawata,Kandy,8,18,192.6,0
Landslide,Akurana,Kandy,10,20,469.2,0
Landslide,Thumpane,Kandy,10,21,246.3,0
Landslide,Akurana,Kandy,8,23,148.6,0
Landslide,Akurana,Kandy,4,22,351.5,0
