Disaster,Location,District,Year,Month,Day,Rainfall(mm),Flood
Flood,Telangapatha (GN),Gampaha,2007,4,5,112.0,0
Flood,Evariwatta (GN),Gampaha,2007,4,5,112.0,0
Flood,Wattala (GN),Gampaha,2007,4,5,112.0,0
Flood,Galwetiya (GN),Gampaha,2007,4,5,112.0,0
Flood,Mabola (GN),Gampaha,2007,4,5,112.0,0
Flood,Horape Thuduwa (GN),Gampaha,2007,4,5,112.0,0
Flood,Thimbirigasyaya (GN),Gampaha,2007,4,5,112.0,0
Flood,Ganegama(GN),Galle,2007,5,5,291.0,0
Flood,Nayakkanda North (GN),Gampaha,2007,4,5,112.0,0
Flood,Poramba(GN),Galle,2007,5,5,291.0,0
Flood,Erlalai South(GN),Jaffna,2007,12,23,293.6,1
Flood,Weeralanda (GN),Polannaruwa,2007,12,18,211.9,0
Flood,Samagipura(GN),Ampara,2007,12,13,553.1,1
Flood,Sithankerni(GN),Jaffna,2007,12,23,293.6,1
Flood,6 Navithanveli - 1,Ampara,2007,12,26,553.1,1
Flood,Sandamadulla(GN),Ampara,2007,12,27,553.1,1
Flood,Paranagama(GN),Ampara,2007,12,27,553.1,1
Flood,Erlalai East(GN),Jaffna,2007,12,23,293.6,1
Flood,Tholpuram West(GN),Jaffna,2007,12,23,293.6,1
Flood,Chulipuram East(GN),Jaffna,2007,12,23,293.6,1
Flood,Punnalaikadduvan South(GN),Jaffna,2007,12,23,293.6,1
Flood,18A Colony,Ampara,2007,4,19,115.9,1
Flood,Kuppilan South(GN),Jaffna,2007,12,23,293.6,1
Flood,Evenai(GN),Jaffna,2007,12,23,293.6,1
Flood,Sandunpura(GN),Ampara,2007,12,27,553.1,1
Flood,Bulathsinhala,Kaluthara,2008,5,31,157.5,1
Flood,Nivithigala,Ratnapura,2008,6,2,300.3,1
Flood,Ibbagamuwa,Kurunegala,2008,1,5,62.0,1
Flood,Horana,Kaluthara,2008,10,23,203.2,1
Flood,Opanayaka,Ratnapura,2008,3,3,273.9,1
Flood,Kalawana,Ratnapura,2008,10,15,561.4,1
Flood,Kalawana,Ratnapura,2008,4,28,517.6,1
Flood,Pathadumbara,Kandy,2008,12,11,233.5,0
Flood,Kalawana,Ratnapura,2008,4,16,517.6,1
Flood,Pathadumbara,Kandy,2008,12,10,233.5,0
Flood,Imbulpe,Ratnapura,2008,5,30,473.2,1
Flood,Pathadumbara,Kandy,2008,11,27,373.6,0
Flood,Morawewa,Trincomalee,2008,11,25,303.0,0
Flood,Kalawana,Ratnapura,2008,4,3,517.6,1
Flood,Bibile,Monaragala,2008,3,12,103.0,1
Flood,Kandy Four Gravets & Gangawata,Kandy,2008,3,11,158.5,1
Flood,Kalawana,Ratnapura,2008,6,4,300.3,1
Flood,Ambagamuwakorale,Nuwara Eliya,2008,4,28,245.0,1
Flood,Kurunegala,Kurunegala,2008,7,18,114.0,1
Flood,Udapalatha,Kandy,2008,11,30,373.6,1
Flood,Opanayaka,Ratnapura,2008,10,18,561.4,1
Flood,Ambagamuwakorale,Nuwara Eliya,2008,6,1,179.0,1
Flood,Opanayaka,Ratnapura,2008,11,7,547.8,1
Flood,Kalawana,Ratnapura,2008,4,23,517.6,1
Flood,Udapalatha,Kandy,2008,12,18,233.5,1
Flood,Sevanagala,Monaragala,2008,10,30,306.0,1
Flood,Udapalatha,Kandy,2008,12,27,233.5,1
Flood,Kalawana,Ratnapura,2008,5,31,473.2,1
Flood,Hatharaliyadda,Kandy,2008,11,29,373.6,0
Flood,Medadumbara,Kandy,2008,1,7,97.6,0
Flood,Medadumbara,Kandy,2008,1,13,97.6,0
Flood,Medadumbara,Kandy,2008,1,11,97.6,0
Flood,Kalawana,Ratnapura,2008,4,12,517.6,1
Flood,Kalawana,Ratnapura,2008,7,24,291.0,1
Flood,Kalawana,Ratnapura,2008,8,18,300.6,1
Flood,Kalawana,Ratnapura,2008,6,15,300.3,1
Flood,Pathadumbara,Kandy,2008,1,15,97.6,0
Flood,Kinniya,Trincomalee,2008,1,15,136.0,1
Flood,Kinniya,Trincomalee,2008,12,15,275.0,1
Flood,Dodangoda,Kaluthara,2008,5,31,157.5,1
Flood,Agalawatta,Kaluthara,2008,4,30,137.2,1
Flood,Mathugama,Kaluthara,2008,4,29,137.2,1
Flood,Kalmunai,Ampara,2008,1,8,271.1,1
Flood,Passara,Badulla,2008,3,13,88.0,1
Flood,Imbulpe,Ratnapura,2008,8,20,300.6,1
Flood,Imbulpe,Ratnapura,2008,7,20,291.0,1
Flood,Ibbagamuwa,Kurunegala,2008,1,9,62.0,1
Flood,Gampaha,Gampaha,2008,5,30,204.0,1
Flood,Balangoda,Ratnapura,2008,3,7,273.9,1
Flood,Ibbagamuwa,Kurunegala,2008,1,20,62.0,1
Flood,Weeraketiya,Hambantota,2008,9,26,97.0,0
Flood,Balangoda,Ratnapura,2008,3,5,273.9,1
Flood,Ibbagamuwa,Kurunegala,2008,9,20,159.0,1
Flood,Neluwa,Galle,2008,10,20,279.0,1
Flood,Beruwala,Kaluthara,2008,6,2,106.7,0
Flood,Welimada,Badulla,2008,4,28,169.0,0
Flood,Welimada,Badulla,2008,8,2,74.0,0
Flood,Weeraketiya,Hambantota,2008,12,12,157.0,0
Flood,Imbulpe,Ratnapura,2008,8,26,300.6,1
Flood,Benthota,Galle,2008,10,20,279.0,1
Flood,Bandaragama,Kaluthara,2008,6,2,106.7,0
Flood,Welimada,Badulla,2008,3,2,88.0,1
Flood,Mulatiyana,Matara,2008,12,5,204.0,1
Flood,Buttala,Monaragala,2008,4,11,182.0,0
Flood,Sri Jayawardanapura Kotte,Colombo,2008,6,1,186.0,0
Flood,Eheliyagoda,Ratnapura,2008,5,31,473.2,0
Flood,Kalawana,Ratnapura,2008,7,18,291.0,0
Flood,Ayagama,Ratnapura,2008,7,18,291.0,0
Flood,Nattandiya,Puttalam,2008,10,17,320.7,0
Flood,Hakmana,Matara,2008,6,1,202.0,1
Flood,Nattandiya,Puttalam,2008,10,21,320.7,1
Flood,Tangalle,Hambantota,2008,11,7,237.0,0
Flood,Kalpitiya,Puttalam,2008,10,21,320.7,1
Flood,Puttalam,Puttalam,2008,10,19,320.7,1
Flood,Ayagama,Ratnapura,2008,4,28,517.6,1
Flood,Elapatha,Ratnapura,2008,4,29,517.6,1
Flood,Tangalle,Hambantota,2008,8,15,64.0,0
Flood,Pelmadulla,Ratnapura,2008,4,28,517.6,1
Flood,Tangalle,Hambantota,2008,5,2,114.0,0
Flood,Tangalle,Hambantota,2008,1,7,68.0,0
Flood,Pathadumbara,Kandy,2008,4,27,351.5,0
Flood,Kurunegala,Kurunegala,2008,3,13,138.0,1
Flood,Ukuwela,Matale,2008,11,28,306.0,1
Flood,Kalawana,Ratnapura,2008,10,3,561.4,1
Flood,Mallawapitiya,Kurunegala,2008,8,20,93.0,1
Flood,Mallawapitiya,Kurunegala,2008,4,7,262.0,1
Flood,Udubaddawa,Kurunegala,2008,12,7,139.0,1
Flood,Mallawapitiya,Kurunegala,2008,2,14,92.0,1
Flood,Welivitiya-Divithura,Galle,2008,6,2,258.0,0
Flood,Wattala,Gampaha,2008,6,3,231.0,0
Flood,Vadamaradchi North (Point Pedr,Jaffna,2008,11,25,407.8,1
Flood,Mallawapitiya,Kurunegala,2008,10,20,359.0,1
Flood,Baddegama,Galle,2008,6,2,258.0,0
Flood,Mallawapitiya,Kurunegala,2008,10,18,359.0,1
Flood,Udunuwara,Kandy,2008,12,15,233.5,0
Flood,Rideegama,Kurunegala,2008,12,9,139.0,1
Flood,Udubaddawa,Kurunegala,2008,11,30,327.0,1
Flood,Alawwa,Kurunegala,2008,10,21,359.0,1
Flood,Pathahewaheta,Kandy,2008,11,25,373.6,0
Flood,Poojapitiya,Kandy,2008,2,17,148.2,1
Flood,Thumpane,Kandy,2008,1,13,97.6,0
Flood,Polgahawela,Kurunegala,2008,12,2,139.0,1
Flood,Ganga Ihala Korale,Kandy,2008,12,12,233.5,0
Flood,Mahaoya,Ampara,2008,1,4,271.1,1
Flood,Passara,Badulla,2008,11,28,279.0,1
Flood,Passara,Badulla,2008,8,24,74.0,1
Flood,Mahawa,Kurunegala,2008,4,17,262.0,1
Flood,Wariyapola,Kurunegala,2008,12,10,139.0,1
Flood,Polpithigama,Kurunegala,2008,4,4,262.0,1
Flood,Ganewatta,Kurunegala,2008,10,20,359.0,1
Flood,Mawathagama,Kurunegala,2008,11,2,327.0,1
Flood,Mawathagama,Kurunegala,2008,10,26,359.0,1
Flood,Koralai Pattu Central,Batticaloa,2008,12,22,305.0,1
Flood,Manmunai South & Eruvilpattu (,Batticaloa,2008,12,22,305.0,1
Flood,Passara,Badulla,2008,6,3,54.0,1
Flood,Manmunai North (Batti Town),Batticaloa,2008,12,22,305.0,1
Flood,Padiyathalawa,Ampara,2008,1,25,271.1,1
Flood,Galgamuwa,Kurunegala,2008,11,28,327.0,1
Flood,Kobeigane,Kurunegala,2008,11,29,327.0,1
Flood,Thawalama,Galle,2008,6,1,258.0,0
Flood,Kuliyapitiya East,Kurunegala,2008,10,17,359.0,1
Flood,Kuliyapitiya East,Kurunegala,2008,10,16,359.0,1
Flood,Opanayaka,Ratnapura,2008,7,5,291.0,1
Flood,Gomarankadawala,Trincomalee,2008,12,16,275.0,1
Flood,Pathahewaheta,Kandy,2008,5,1,302.6,0
Flood,Thumpane,Kandy,2008,10,20,469.2,0
Flood,Thumpane,Kandy,2008,11,13,373.6,0
Flood,Ukuwela,Matale,2008,11,29,306.0,1
Flood,Mathugama,Kaluthara,2008,6,2,106.7,0
Flood,Ibbagamuwa,Kurunegala,2008,5,28,194.0,1
Flood,Ibbagamuwa,Kurunegala,2008,4,23,262.0,1
Flood,Opanayaka,Ratnapura,2008,7,25,291.0,1
Flood,Ukuwela,Matale,2008,11,27,306.0,1
Flood,Ibbagamuwa,Kurunegala,2008,12,10,139.0,1
Flood,Kundasale,Kandy,2008,1,13,97.6,0
Flood,Ibbagamuwa,Kurunegala,2008,12,4,139.0,1
Flood,Kalutara,Kaluthara,2008,6,2,106.7,0
Flood,Ukuwela,Matale,2008,11,24,306.0,1
Flood,Ukuwela,Matale,2008,12,5,185.0,1
Flood,Kundasale,Kandy,2008,9,28,207.1,0
Flood,Kundasale,Kandy,2008,10,11,469.2,0
Flood,Ibbagamuwa,Kurunegala,2008,11,28,327.0,1
Flood,Opanayaka,Ratnapura,2008,3,6,273.9,1
Flood,Udapalatha,Kandy,2008,8,26,148.6,1
Flood,Galgamuwa,Kurunegala,2008,4,2,262.0,1
Flood,Kalawana,Ratnapura,2008,5,27,473.2,1
Flood,Ukuwela,Matale,2008,12,11,185.0,1
Flood,Madurawala,Kaluthara,2008,6,2,106.7,0
Flood,Pannala,Kurunegala,2008,11,30,327.0,1
Flood,Ukuwela,Matale,2008,11,23,306.0,1
Flood,Pannala,Kurunegala,2008,3,2,138.0,1
Flood,Ukuwela,Matale,2008,8,12,109.0,1
Flood,Pannala,Kurunegala,2008,10,20,359.0,1
Flood,Pannala,Kurunegala,2008,10,26,359.0,1
Flood,Ukuwela,Matale,2008,12,7,185.0,1
Flood,Morawewa,Trincomalee,2008,3,11,47.0,1
Flood,Udunuwara,Kandy,2008,4,26,351.5,0
Flood,Polgahawela,Kurunegala,2008,4,13,262.0,1
Flood,Uva Paranagama,Badulla,2008,8,25,74.0,0
Flood,Doluwa,Kandy,2008,10,10,469.2,1
Flood,Polgahawela,Kurunegala,2008,4,28,262.0,1
Flood,Yatinuwara,Kandy,2008,4,20,351.5,1
Flood,Yatinuwara,Kandy,2008,10,2,469.2,1
Flood,Poojapitiya,Kandy,2008,6,17,112.0,0
Flood,Ukuwela,Matale,2008,11,26,306.0,1
Flood,Verugal/ Echchalampattai,Trincomalee,2008,3,13,47.0,1
Flood,Millaniya,Kaluthara,2008,6,1,106.7,0
Flood,Bulathsinhala,Kaluthara,2008,6,1,106.7,0
Flood,Manmunai Pattu (Araipattai),Batticaloa,2008,12,22,305.0,1
Flood,Ukuwela,Matale,2008,6,9,111.0,1
Flood,Hali-Ela,Badulla,2008,5,27,141.0,0
Flood,Ibbagamuwa,Kurunegala,2008,5,2,194.0,1
Flood,Dickwella,Matara,2008,10,21,268.0,1
Flood,Karachchi,Kilinochchi,2008,2,16,75.4,0
Flood,Badulla,Badulla,2008,5,20,141.0,1
Flood,Bandarawela,Badulla,2008,7,3,52.0,1
Flood,Ingiriya,Kaluthara,2008,4,29,137.2,0
Flood,Bandarawela,Badulla,2008,3,26,88.0,1
Flood,Badulla,Badulla,2008,3,3,88.0,1
Flood,Badulla,Badulla,2008,3,13,88.0,1
Flood,Moratuwa,Colombo,2008,6,1,186.0,1
Flood,Balangoda,Ratnapura,2008,4,1,517.6,1
Flood,Galle Four Gravets,Galle,2008,6,1,258.0,1
Flood,Kalutara,Kaluthara,2008,5,2,157.5,0
Flood,Ruwanwella,Kegalle,2008,4,29,197.0,0
Flood,Island North(Kayts),Jaffna,2008,3,19,56.1,0
Flood,Thawalama,Galle,2008,4,28,161.0,0
Flood,Hanwella,Colombo,2008,4,28,253.0,0
Flood,Kiriella,Ratnapura,2008,4,28,517.6,1
Flood,Kaduwela,Colombo,2008,4,28,253.0,0
Flood,Ampara,Ampara,2008,1,8,271.1,0
Flood,Kahawatta,Ratnapura,2008,1,10,195.0,1
Flood,Hali-Ela,Badulla,2008,11,4,279.0,1
Flood,Haputale,Badulla,2008,10,20,280.0,1
Flood,Haputale,Badulla,2008,10,5,280.0,1
Flood,Alawwa,Kurunegala,2008,7,17,114.0,1
Flood,Alawwa,Kurunegala,2008,7,19,114.0,1
Flood,Bamunukotuwa,Kurunegala,2008,4,26,262.0,1
Flood,Anamaduwa,Puttalam,2008,12,9,265.9,1
Flood,Madampe,Puttalam,2008,11,8,345.4,1
Flood,Haputale,Badulla,2008,11,28,279.0,1
Flood,Meegahakivula,Badulla,2008,5,5,141.0,0
Flood,Rasnayakapura,Kurunegala,2008,1,4,62.0,0
Flood,Balangoda,Ratnapura,2008,12,1,348.0,1
Flood,Balangoda,Ratnapura,2008,11,8,547.8,1
Flood,Hanwella,Colombo,2008,6,1,186.0,0
Flood,Kaduwela,Colombo,2008,6,1,186.0,0
Flood,Ja-Ela,Gampaha,2008,6,2,231.0,0
Flood,Kolonnawa,Colombo,2008,6,1,186.0,0
Flood,Kelaniya,Gampaha,2008,6,4,231.0,0
Flood,Gampaha,Gampaha,2008,6,1,231.0,0
Flood,Haputale,Badulla,2008,6,1,54.0,1
Flood,Haputale,Badulla,2008,2,13,94.0,1
Flood,Haputale,Badulla,2008,7,14,52.0,1
Flood,Pothuvil,Ampara,2008,1,6,271.1,0
Flood,Alawwa,Kurunegala,2008,7,18,114.0,1
Flood,Thirukkovil,Ampara,2008,1,8,271.1,0
Flood,Bandarawela,Badulla,2008,6,8,54.0,0
Flood,Chilaw,Puttalam,2008,11,12,345.4,1
Flood,Arachchikattuwa,Puttalam,2008,3,18,82.0,1
Flood,Pallama,Puttalam,2008,3,19,82.0,1
Flood,Jaffna,Jaffna,2008,11,22,407.8,0
Flood,Vadamaradchi East (Maruthnkern,Jaffna,2008,11,22,407.8,0
Flood,Thenmaradchi (Chavakachcheri),Jaffna,2008,11,22,407.8,0
Flood,Island North(Kayts),Jaffna,2008,11,22,407.8,0
Flood,Island South (Velanai),Jaffna,2008,11,22,407.8,0
Flood,Ayagama,Ratnapura,2008,5,31,473.2,1
Flood,Mannar Town,Mannar,2008,11,25,387.9,0
Flood,Nivithigala,Ratnapura,2008,5,31,473.2,1
Flood,Kuruvita,Ratnapura,2008,4,29,517.6,1
Flood,Kiriella,Ratnapura,2008,5,31,473.2,1
Flood,Kuruvita,Ratnapura,2008,5,31,473.2,1
Flood,Kuruvita,Ratnapura,2008,7,18,291.0,1
Flood,Kahawatta,Ratnapura,2008,4,28,517.6,1
Flood,Madhu,Mannar,2008,11,27,387.9,0
Flood,Seruvila,Trincomalee,2008,12,17,275.0,0
Flood,Nivithigala,Ratnapura,2008,4,29,517.6,1
Flood,Nattandiya,Puttalam,2008,10,19,320.7,1
Flood,Wennappuwa,Puttalam,2008,10,2,320.7,1
Flood,Wennappuwa,Puttalam,2008,10,5,320.7,1
Flood,Rasnayakapura,Kurunegala,2008,12,10,139.0,1
Flood,Kiriella,Ratnapura,2008,7,18,291.0,1
Flood,Rasnayakapura,Kurunegala,2008,10,22,359.0,1
Flood,Nivithigala,Ratnapura,2008,5,1,473.2,0
Flood,Panadura,Kaluthara,2008,5,23,157.5,0
Flood,Mahawewa,Puttalam,2008,10,23,320.7,0
Flood,Kuliyapitiya West,Kurunegala,2008,10,28,359.0,1
Flood,Anamaduwa,Puttalam,2008,10,24,320.7,1
Flood,Karuwalagaswewa,Puttalam,2008,3,22,82.0,1
Flood,Nawagattegama,Puttalam,2008,2,25,79.4,1
Flood,Vanathavilluwa,Puttalam,2008,3,15,82.0,1
Flood,Palindanuwara,Kaluthara,2008,10,23,203.2,0
Flood,Kaduwela,Colombo,2008,10,25,369.0,0
Flood,Ja-Ela,Gampaha,2008,10,25,224.0,0
Flood,Kelaniya,Gampaha,2008,6,2,231.0,0
Flood,Kiriella,Ratnapura,2008,8,21,300.6,1
Flood,Kiriella,Ratnapura,2008,5,14,473.2,1
Flood,Opanayaka,Ratnapura,2008,4,30,517.6,1
Flood,Wennappuwa,Puttalam,2008,7,4,114.1,1
Flood,Sayinthamarathu,Ampara,2008,3,12,78.3,0
Flood,Alawwa,Kurunegala,2008,5,2,194.0,1
Flood,Alawwa,Kurunegala,2008,3,17,138.0,1
Flood,Udubaddawa,Kurunegala,2008,4,15,262.0,1
Flood,Ibbagamuwa,Kurunegala,2008,4,12,262.0,1
Flood,Ibbagamuwa,Kurunegala,2008,4,20,262.0,1
Flood,Biyagama,Gampaha,2008,6,2,231.0,0
Flood,Ibbagamuwa,Kurunegala,2008,10,26,359.0,1
Flood,Dompe,Gampaha,2008,6,2,231.0,0
Flood,Passara,Badulla,2008,5,24,141.0,0
Flood,Biyagama,Gampaha,2008,6,3,231.0,0
Flood,Passara,Badulla,2008,8,26,74.0,0
Flood,Passara,Badulla,2008,12,21,223.0,0
Flood,Passara,Badulla,2008,9,4,130.0,0
Flood,Mannar Town,Mannar,2008,11,26,387.9,0
Flood,Puthukudiyiruppu,Mullaitivu,2008,11,22,456.0,0
Flood,Dompe,Gampaha,2008,6,3,231.0,0
Flood,Alayadiwembu,Ampara,2008,1,6,271.1,0
Flood,Akkaraipattu(Karunkoditivu),Ampara,2008,1,8,271.1,0
Flood,Addalachchenai,Ampara,2008,1,6,271.1,0
Flood,Elapatha,Ratnapura,2008,5,31,473.2,1
Flood,Lahugala,Ampara,2008,1,6,271.1,0
Flood,Eheliyagoda,Ratnapura,2008,5,30,473.2,1
Flood,Lunugala,Badulla,2008,3,17,88.0,0
Flood,Haputale,Badulla,2008,7,3,52.0,0
Flood,Rideemaliyadda,Badulla,2008,1,12,139.0,0
Flood,Dickwella,Matara,2008,10,20,268.0,1
Flood,Matara Four Gravets,Matara,2008,10,21,268.0,1
Flood,Thihagoda,Matara,2008,10,20,268.0,1
Flood,Thihagoda,Matara,2008,10,21,268.0,1
Flood,Ratnapura,Ratnapura,2008,5,31,473.2,0
Flood,Panadura,Kaluthara,2008,6,5,106.7,0
Flood,Agalawatta,Kaluthara,2008,6,5,106.7,0
Flood,Welipitiya,Matara,2008,10,21,268.0,1
Flood,Balangoda,Ratnapura,2008,3,15,273.9,1
Flood,Balangoda,Ratnapura,2008,2,8,241.0,1
Flood,Athuraliya,Matara,2008,10,22,268.0,1
Flood,Balangoda,Ratnapura,2008,3,24,273.9,1
Flood,Kamburupitiya,Matara,2008,6,1,202.0,1
Flood,Athuraliya,Matara,2008,5,30,237.0,1
Flood,Akuressa,Matara,2008,5,31,237.0,1
Flood,Kotapola,Matara,2008,6,1,202.0,1
Flood,Welipitiya,Matara,2008,6,2,202.0,1
Flood,Mulatiyana,Matara,2008,5,30,237.0,1
Flood,Rideemaliyadda,Badulla,2008,11,23,279.0,0
Flood,Mahara,Gampaha,2008,6,2,231.0,0
Flood,Polgahawela,Kurunegala,2008,7,18,114.0,1
Flood,Polgahawela,Kurunegala,2008,7,30,114.0,1
Flood,Madurawala,Kaluthara,2008,4,30,137.2,1
Flood,Ratnapura,Ratnapura,2008,4,28,517.6,1
Flood,Kirinda Puhulwella,Matara,2008,9,2,203.0,1
Flood,Siyambalanduwa,Monaragala,2008,4,29,182.0,1
Flood,Walallavita,Kaluthara,2008,10,23,203.2,0
Flood,Siyambalanduwa,Monaragala,2008,4,7,182.0,1
Flood,Siyambalanduwa,Monaragala,2008,3,11,103.0,1
Flood,Siyambalanduwa,Monaragala,2008,2,13,93.0,1
Flood,Palindanuwara,Kaluthara,2008,5,30,157.5,1
Flood,Bingiriya,Kurunegala,2008,11,15,327.0,1
Flood,Bingiriya,Kurunegala,2008,10,1,359.0,1
Flood,Bingiriya,Kurunegala,2008,11,4,327.0,1
Flood,Haputale,Badulla,2008,11,1,279.0,1
Flood,Weerambugedara,Kurunegala,2008,3,8,138.0,1
Flood,Haputale,Badulla,2008,12,11,223.0,1
Flood,Weerambugedara,Kurunegala,2008,3,20,138.0,1
Flood,Weerambugedara,Kurunegala,2008,5,28,194.0,1
Flood,Haputale,Badulla,2008,8,21,74.0,1
Flood,Narammala,Kurunegala,2008,10,8,359.0,1
Flood,Kuliyapitiya West,Kurunegala,2008,5,31,194.0,1
Flood,Kamburupitiya,Matara,2008,10,21,268.0,1
Flood,Hali-Ela,Badulla,2008,1,4,139.0,0
Flood,Eragama,Ampara,2008,12,16,553.1,1
Flood,Bingiriya,Kurunegala,2008,11,16,327.0,1
Flood,Rideegama,Kurunegala,2008,1,13,62.0,1
Flood,Kalutara,Kaluthara,2008,4,28,137.2,1
Flood,Hambantota,Hambantota,2008,12,8,157.0,1
Flood,Mallawapitiya,Kurunegala,2008,6,27,156.0,1
Flood,Mahaoya,Ampara,2008,3,12,78.3,1
Flood,Polpithigama,Kurunegala,2008,7,28,114.0,1
Flood,Bandaragama,Kaluthara,2008,5,31,157.5,1
Flood,Maspotha,Kurunegala,2008,12,12,139.0,1
Flood,Kotapola,Matara,2008,7,18,170.0,1
Flood,Wariyapola,Kurunegala,2008,4,7,262.0,1
Flood,Ninthavur,Ampara,2008,3,12,78.3,1
Flood,Pitabeddara,Matara,2008,5,31,237.0,1
Flood,Bingiriya,Kurunegala,2008,5,3,194.0,1
Flood,Kobeigane,Kurunegala,2008,4,17,262.0,1
Flood,Matara Four Gravets,Matara,2008,6,1,202.0,1
Flood,Pitabeddara,Matara,2008,12,11,204.0,1
Flood,Devinuwara,Matara,2008,10,21,268.0,1
Flood,Nikaweratiya,Kurunegala,2008,6,1,156.0,1
Flood,Ninthavur,Ampara,2008,1,7,271.1,1
Flood,Eragama,Ampara,2008,1,7,271.1,1
Flood,Mathugama,Kaluthara,2008,10,23,203.2,0
Flood,Pallekada(GN),Ratnapura,2008,5,31,473.2,0
Flood,Damana,Ampara,2008,1,7,271.1,1
Flood,udayarkaddu(GN),Mullaitivu,2008,11,22,456.0,0
Flood,Welivitiya-Divithura,Galle,2008,4,28,161.0,1
Flood,Niyagama,Galle,2008,4,28,161.0,1
Flood,Thawalama,Galle,2008,4,28,161.0,1
Flood,Nagoda,Galle,2008,4,28,161.0,1
Flood,Neluwa,Galle,2008,4,28,161.0,1
Flood,Ruwanwella,Kegalle,2008,4,29,197.0,1
Flood,Deraniyagala,Kegalle,2008,4,29,197.0,1
Flood,Dehiovita,Kegalle,2008,4,29,197.0,1
Flood,Yatiyanthota,Kegalle,2008,4,29,197.0,1
Flood,Palindanuwara,Kaluthara,2008,4,29,137.2,1
Flood,Kalutara,Kaluthara,2008,5,2,157.5,1
Flood,Thambuttegama,Anuradhapura,2008,1,2,72.6,1
Flood,Bulathsinhala,Kaluthara,2008,4,29,137.2,1
Flood,Ingiriya,Kaluthara,2008,4,29,137.2,1
Flood,Kolavil 03 (GN),Ampara,2008,6,1,69.6,0
Flood,thikkanagar,Ampara,2008,6,1,69.6,0
Flood,Nainativu,Jaffna,2008,4,4,93.9,0
Flood,kithalella(GN),Badulla,2008,3,13,88.0,0
Flood,Valikamam South -West (Sandili,Jaffna,2008,3,14,56.1,1
Flood,Valikamam South -West (Sandili,Jaffna,2008,3,12,56.1,1
Flood,Vadamaradchi East (Maruthnkern,Jaffna,2008,3,10,56.1,1
Flood,Pelapitiyagoda North(GN),Kaluthara,2008,10,23,203.2,0
Flood,Siyambalanduwa,Monaragala,2008,3,16,103.0,1
Flood,Panape(GN),Kaluthara,2008,10,23,203.2,0
Flood,colombo 7/Cinaman Grand,Colombo,2008,1,6,62.0,0
Flood,Dodangoda,Kaluthara,2008,4,30,137.2,1
Flood,Nuwaragam Palatha Central,Anuradhapura,2008,3,23,85.2,1
Flood,Thirappane,Anuradhapura,2008,3,23,85.2,1
Flood,Soranathota,Badulla,2008,3,13,88.0,1
Flood,Manmunai South & Eruvilpattu (,Batticaloa,2008,3,18,60.0,1
Flood,Eravur Pattu (Chenkalady),Batticaloa,2008,3,18,60.0,1
Flood,Trincomalee Town and Gravets,Trincomalee,2008,3,12,47.0,1
Flood,Kinniya,Trincomalee,2008,3,12,47.0,1
Flood,Muttur,Trincomalee,2008,3,12,47.0,1
Flood,Thirukkovil,Ampara,2008,3,12,78.3,1
Flood,Samanthurai,Ampara,2008,3,12,78.3,1
Flood,Pothuvil,Ampara,2008,3,12,78.3,1
Flood,Addalachchenai,Ampara,2008,3,12,78.3,1
Flood,Karativu,Ampara,2008,3,12,78.3,1
Flood,Alayadiwembu,Ampara,2008,3,12,78.3,1
Flood,Kalmunai Tamil,Ampara,2008,3,12,78.3,1
Flood,Akkaraipattu(Karunkoditivu),Ampara,2008,3,12,78.3,1
Flood,Sayinthamarathu,Ampara,2008,3,12,78.3,1
Flood,Karativu,Ampara,2008,1,8,271.1,1
Flood,Samanthurai,Ampara,2008,1,6,271.1,1
Flood,Thirukkovil,Ampara,2008,1,8,271.1,1
Flood,Pothuvil,Ampara,2008,1,6,271.1,1
Flood,Katana,Gampaha,2008,3,14,55.0,1
Flood,Ampara,Ampara,2008,1,8,271.1,1
Flood,Colombo,Colombo,2008,4,28,253.0,1
Flood,Kolonnawa,Colombo,2008,4,28,253.0,1
Flood,Kaduwela,Colombo,2008,4,28,253.0,1
Flood,Hanwella,Colombo,2008,4,28,253.0,1
Flood,Biyagama,Gampaha,2008,4,28,112.0,1
Flood,Dompe,Gampaha,2008,4,28,112.0,1
Flood,Kelaniya,Gampaha,2008,4,28,112.0,1
Flood,Kaddukarandudiyiruppu (GN),Mannar,2008,11,25,387.9,0
Flood,Koralai Pattu West (Oddamavadi,Batticaloa,2008,3,18,60.0,1
Flood,Pesalai (GN),Mannar,2008,11,25,387.9,0
Flood,Eluthoor/ Eluthur (GN),Mannar,2008,11,25,387.9,0
Flood,Udangawa(GN),Gampaha,2008,10,21,224.0,0
Flood,Seeduwa (GN),Gampaha,2008,10,21,224.0,0
Flood,Poramba(GN),Matara,2008,10,21,268.0,0
Flood,Elpitiyawala(GN),Gampaha,2008,10,25,224.0,0
Flood,Gurudola(GN),Kaluthara,2008,10,23,203.2,0
Flood,Mahagama(GN),Kaluthara,2008,10,23,203.2,0
Flood,Pamunugama (GN),Kaluthara,2008,10,23,203.2,0
Flood,Dummalasooriya(GN),Kurunegala,2008,10,24,359.0,0
Flood,Epitamulla (GN),Kaluthara,2008,10,22,203.2,0
Flood,Haputale,Badulla,2008,3,13,88.0,1
Flood,Rerukana (GN),Kaluthara,2008,10,22,203.2,0
Flood,Sembukuliya(GN),Puttalam,2008,10,23,320.7,0
Flood,Kimbulapitiya Central (GN),Gampaha,2008,10,21,224.0,0
